condition,seed,class,brier,nll,ece,calibration_slope,calibration_intercept,bin_counts
C1_crop_only,123,Consolidation,0.13238804449680416,0.4447162553368837,0.30898982027201277,3.294417776082993,-1.7880252718260696,"[0, 58, 6054, 5331, 4085, 758, 0, 0, 0, 0]"
C1_crop_only,123,Edema,0.07590719143220356,0.30841127205619817,0.2369401845270171,3.5635351225204537,-1.4745456479564434,"[0, 5326, 6757, 2809, 1064, 312, 18, 0, 0, 0]"
C1_crop_only,123,Emphysema,0.08985054309514734,0.346170143689073,0.26189233897476355,3.4694067830326145,-1.8408485413280353,"[0, 2214, 8288, 4212, 1000, 301, 207, 63, 1, 0]"
C1_crop_only,123,Fibrosis,0.0834084759126223,0.33363419393398197,0.25838054506999875,4.229499175119743,-0.8014292736135522,"[0, 1400, 9969, 4311, 557, 49, 0, 0, 0, 0]"
C1_crop_only,123,Pleural_Thickening,0.15838748005557227,0.5032610936702211,0.3585874162759425,3.181557225573266,-2.6375278368750705,"[0, 0, 1892, 8375, 4080, 1713, 226, 0, 0, 0]"
C1_crop_only,123,Hernia,0.043678791496281,0.22664466675505737,0.19861362949029843,3.9198662323257687,-2.4979030271426566,"[37, 9132, 6248, 732, 104, 26, 6, 1, 0, 0]"
C1_crop_only,2026,Atelectasis,0.17766411592829623,0.5429552450545736,0.31564991526341646,2.95799347553373,-1.7796768132206304,"[0, 0, 1854, 6315, 4517, 2645, 853, 101, 1, 0]"
C1_crop_only,2026,Cardiomegaly,0.09442591172176894,0.3549408190874923,0.26786777874346057,3.387165630032513,-1.93170058364504,"[0, 3031, 6653, 4490, 1579, 418, 97, 18, 0, 0]"
C1_crop_only,2026,Effusion,0.1519541414914608,0.48634317361986806,0.2782948844369397,3.332468143439035,-1.5317007772280975,"[0, 66, 4690, 5016, 3402, 2029, 882, 200, 1, 0]"
C1_crop_only,2026,Infiltration,0.2306832828922036,0.6539438428712318,0.3245587616351467,2.9726309082149602,-1.6986135653374828,"[0, 0, 19, 1718, 8398, 5025, 1126, 0, 0, 0]"
C1_crop_only,2026,Mass,0.15470119302849233,0.4948680694487263,0.33900540112734867,3.7745668854984977,-2.292391312464541,"[0, 2, 2802, 7203, 4251, 1486, 480, 62, 0, 0]"
C1_crop_only,2026,Nodule,0.1726645636258142,0.5349917024699418,0.3548599190194031,4.243516920205201,-1.8808701731685034,"[0, 0, 239, 7823, 6790, 1245, 189, 0, 0, 0]"
C1_crop_only,2026,Pneumonia,0.10481085168422098,0.38750560214993807,0.30333002221846983,4.366871024791757,-1.5421101325202469,"[0, 1, 7337, 7765, 1183, 0, 0, 0, 0, 0]"
C1_crop_only,2026,Pneumothorax,0.12246989812768334,0.423150014445146,0.2855315327938107,3.303532008759031,-1.6415978457957694,"[0, 163, 6720, 6119, 1939, 856, 441, 47, 1, 0]"
C1_crop_only,2026,Consolidation,0.14248620269398052,0.46772011494188975,0.32513023501780675,3.26286365232314,-1.99232170953943,"[0, 6, 4540, 6400, 4129, 1209, 2, 0, 0, 0]"
C1_crop_only,2026,Edema,0.10479414218718036,0.38240776698072143,0.2918638909185804,4.732309964965065,-1.7397379355777682,"[0, 1101, 7062, 5626, 2039, 443, 15, 0, 0, 0]"
C1_crop_only,2026,Emphysema,0.0778842188726444,0.31730130573704424,0.23977448249367553,3.2799643897976107,-1.3790018288183363,"[5, 3104, 9110, 3273, 412, 181, 140, 60, 1, 0]"
C1_crop_only,2026,Fibrosis,0.09675310308950016,0.3656618928086922,0.2819240881990667,4.029803350776787,-1.4801946258519605,"[0, 734, 8584, 5571, 1267, 130, 0, 0, 0, 0]"
C1_crop_only,2026,Pleural_Thickening,0.13698198498020558,0.4567282969421481,0.3282183330535429,3.6434126812580936,-2.0532654677571447,"[0, 85, 3870, 7926, 3474, 899, 32, 0, 0, 0]"
